Sample Number,Sample Time,Sample Type Code,Variable Name,VMV Code,Value,Unit Code,Detection Limit,Flag,Status
17PY005401,9/7/2016 15:10,1,Silver Total,107904,0.018,UG/L,0.001,,U
17PY005401,9/7/2016 15:10,1,Bromide Dissolved,101535,20,UG/L,0.02,L,U
17PY005532,3/1/2016 13:15,1,Rubidium Total,107928,1.41,UG/L,0.001,,U
17PY005532,3/1/2016 13:15,1,Uranium Total,107935,1.07,UG/L,0.0005,,U
17PY005548,4/20/2016 13:10,1,Cobalt Total,107913,1,UG/L,0.002,,U
17PY005548,4/20/2016 13:10,1,Calcium  extractable/unfiltered,1143,73200,UG/L,0.1,,U
17PY005321,5/19/2016 9:30,1,Silver Total,107904,0.03,UG/L,0.001,,U
17PY005321,5/19/2016 9:30,1,Fluoride Dissolved,201836,20,UG/L,0.01,,U
17PY006104,4/4/2017 9:00,1,Uranium Total,107935,1.04,UG/L,0.0005,,U
07PY001443,9/9/2007 17:15,1,Chromium Total,97508,0.17,UG/L,0.005,,U
