Sample Number,Sample Time,Sample Type Code,Variable Name,VMV Code,Value,Unit Code,Detection Limit,Flag,Status
08PY001409,8/19/2008 14:40,1,Vanadium Total,97529,0.165,UG/L,0.005,,U
08PY001423,9/1/2008 10:10,1,Beryllium Total,97503,0.011,UG/L,0.001,,U
08PY001437,9/14/2008 9:50,1,Cyanide weak acid dissociable,1316,10,UG/L,0.01,L,U
09PY000704,2/15/2009 12:50,1,Phosphorus Total,15413,4.3,UG/L,0.0005,,U
09PY001115,7/19/2009 10:37,1,Vanadium Total,97529,0.143,UG/L,0.005,,U
09PY001221,6/21/2009 10:40,1,Boron Total,97501,1.6,UG/L,0.5,,U
09PY001221,6/21/2009 10:40,1,Phosphorus Total,15413,3.6,UG/L,0.0005,,U
10PY005171,1/17/2010 14:30,1,Carbon Dissolved Inorganic,201144,35900,UG/L,0.5,,U
10PY005452,3/14/2010 14:20,1,Boron Total,107907,1.9,UG/L,0.5,,U
10PY005908,8/16/2010 11:03,1,Boron Total,107907,1.9,UG/L,0.5,,U
10PY006169,9/12/2010 11:55,1,Fluoride Dissolved,201836,100,UG/L,0.01,,U
11PY005284,1/2/2011 12:30,1,Boron Total,107907,2.7,UG/L,0.5,,U
11PY005764,5/8/2011 10:50,1,Fluoride Dissolved,201836,100,UG/L,0.01,,U
11PY005928,7/3/2011 12:30,1,Vanadium Total,107936,0.17,UG/L,0.005,,U
11PY006205,11/27/2011 10:35,1,Carbon Dissolved Inorganic,201144,40400,UG/L,0.5,,U
12PY006123,7/22/2012 8:45,1,Carbon Dissolved Inorganic,201144,19500,UG/L,0.5,,U
13PY005692,4/21/2013 9:20,1,Boron Total,97501,2.3,UG/L,0.5,,U
13PY005706,5/20/2013 11:55,1,Boron Total,97501,1.4,UG/L,0.5,,U
13PY005706,5/20/2013 11:55,1,Fluoride Dissolved,201836,80,UG/L,0.01,,U
13PY006169,6/16/2013 13:20,1,Fluoride Dissolved,201836,80,UG/L,0.01,,U
10PY005481,4/11/2010 11:30,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
10PY005496,5/9/2010 20:10,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
13PY006199,7/28/2013 11:30,1,Fluoride Dissolved,201836,110,UG/L,0.01,,U
13PY006203,8/19/2013 10:20,1,Beryllium Total,107909,0.006,UG/L,0.001,,U
14PY005387,1/19/2014 11:55,1,Vanadium Total,107936,0.047,UG/L,0.005,,U
14PY005432,12/15/2013 11:25,1,Phosphorus Total,15413,4.4,UG/L,0.0005,,U
14PY005432,12/15/2013 11:25,1,Sodium dissolved/filtered,1178,4400,UG/L,0.1,,U
14PY006050,6/15/2014 15:50,1,Carbon Dissolved Inorganic,201144,16900,UG/L,0.5,,U
15PY005894,6/14/2015 11:25,1,Phosphorus Total,15406,2.9,UG/L,0.0005,,U
15PY005713,12/14/2014 10:55,1,Vanadium Total,107936,0.049,UG/L,0.005,,U
15PY005700,11/16/2014 12:23,1,Cyanide weak acid dissociable,109642,6,UG/L,0.006,L,U
15PY005737,2/15/2015 11:12,1,Beryllium Total,107909,0.003,UG/L,0.001,,U
08PY001106,6/22/2008 20:10,1,Colour True,2021,17.5,REL UNIT,2.5,,U
08PY001184,7/7/2008 14:25,1,Fluoride Dissolved,201836,120,UG/L,0.01,,U
08PY001422,8/27/2008 10:13,1,Boron Total,97501,0.8,UG/L,0.5,,U
08PY001422,8/27/2008 10:13,1,Phosphorus Total,15413,13.7,UG/L,0.0005,,U
08PY001485,10/12/2008 12:00,1,Phosphorus Total,15413,2.4,UG/L,0.0005,,U
08PY001507,11/9/2008 11:35,1,Phosphorus Total,15413,3.7,UG/L,0.0005,,U
08PY001537,10/26/2008 12:30,1,Phosphorus Total,15413,3.2,UG/L,0.0005,,U
09PY000694,2/1/2009 12:20,1,Beryllium Total,97503,0.001,UG/L,0.001,,U
09PY001028,6/8/2009 9:30,1,Cyanide weak acid dissociable,1316,10,UG/L,0.01,L,U
09PY001476,11/8/2009 12:30,1,Colour True,2021,2.5,REL UNIT,2.5,L,U
10PY005466,3/28/2010 11:00,1,Fluoride Dissolved,201836,170,UG/L,0.01,,U
10PY005863,7/4/2010 13:20,1,Phosphorus Total,15413,11.3,UG/L,0.0005,,U
10PY006170,9/26/2010 10:05,1,Boron Total,107907,1.4,UG/L,0.5,,U
10PY006249,10/11/2010 10:35,1,Colour True,2021,8,REL UNIT,2.5,,U
10PY006304,12/5/2010 12:37,1,Carbon Dissolved Inorganic,201144,40500,UG/L,0.5,,U
11PY005309,2/6/2011 11:33,1,Carbon Dissolved Inorganic,201144,38200,UG/L,0.5,,U
11PY005713,4/10/2011 10:20,1,Carbon Dissolved Inorganic,201144,48200,UG/L,0.5,,U
11PY006205,11/27/2011 10:35,1,Fluoride Dissolved,201836,120,UG/L,0.01,,U
12PY006188,11/12/2012 9:42,1,Vanadium Total,97529,0.056,UG/L,0.005,,U
12PY006188,11/12/2012 9:42,1,Fluoride Dissolved,201836,110,UG/L,0.01,,U
13PY005523,2/24/2013 10:10,1,Boron Total,97501,2,UG/L,0.5,,U
13PY005523,2/24/2013 10:10,1,Fluoride Dissolved,201836,110,UG/L,0.01,,U
13PY006253,10/21/2013 14:48,1,Vanadium Total,107936,0.09,UG/L,0.005,,U
11PY005803,6/12/2011 11:20,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
14PY005432,12/15/2013 11:25,1,Carbon Dissolved Inorganic,201144,34300,UG/L,0.5,,U
14PY006212,5/11/2014 11:10,1,Vanadium Total,107936,0.803,UG/L,0.005,,U
15PY005613,8/18/2014 11:02,1,Boron Total,107907,1.2,UG/L,0.5,,U
08PY000846,2/25/2008 16:25,1,Vanadium Total,97529,0.125,UG/L,0.005,,U
08PY001033,5/25/2008 15:50,1,Fluoride Dissolved,201836,80,UG/L,0.01,,U
08PY001106,6/22/2008 20:10,1,Boron Total,97501,1,UG/L,0.5,,U
08PY001507,11/9/2008 11:35,1,Boron Total,97501,1.2,UG/L,0.5,,U
08PY001521,11/23/2008 12:20,1,Beryllium Total,97503,0.006,UG/L,0.001,,U
08PY001537,10/26/2008 12:30,1,Beryllium Total,97503,0.003,UG/L,0.001,,U
08PY001538,12/7/2008 11:40,1,Boron Total,97501,1.4,UG/L,0.5,,U
09PY000429,1/18/2009 15:10,1,Vanadium Total,97529,0.073,UG/L,0.005,,U
09PY000694,2/1/2009 12:20,1,Vanadium Total,97529,0.063,UG/L,0.005,,U
09PY000722,3/29/2009 9:55,1,Carbon Dissolved Inorganic,201144,38000,UG/L,0.5,,U
09PY001101,7/5/2009 9:26,1,Phosphorus Total,15413,4,UG/L,0.0005,,U
09PY001115,7/19/2009 10:37,1,Phosphorus Total,15413,4.3,UG/L,0.0005,,U
09PY001221,6/21/2009 10:40,1,Beryllium Total,97503,0.008,UG/L,0.001,,U
10PY005466,3/28/2010 11:00,1,Vanadium Total,107936,0.108,UG/L,0.005,,U
10PY005486,4/25/2010 11:50,1,Colour True,2021,20,REL UNIT,2.5,,U
10PY005496,5/9/2010 20:10,1,Boron Total,107907,1.7,UG/L,0.5,,U
10PY005861,6/6/2010 14:55,1,Phosphorus Total,15413,13.3,UG/L,0.0005,,U
10PY005863,7/4/2010 13:20,1,Boron Total,107907,1.3,UG/L,0.5,,U
11PY005484,2/20/2011 11:28,1,Beryllium Total,107909,0.002,UG/L,0.001,,U
11PY005803,6/12/2011 11:20,1,Colour True,2021,25,REL UNIT,2.5,,U
11PY005928,7/3/2011 12:30,1,Beryllium Total,107909,0.011,UG/L,0.001,,U
12PY005494,2/5/2012 10:55,1,Boron Total,97501,1.5,UG/L,0.5,,U
12PY006112,6/17/2012 11:20,1,Phosphorus Total,15413,7.7,UG/L,0.0005,,U
12PY006132,8/20/2012 9:00,1,Boron Total,97501,1.5,UG/L,0.5,,U
12PY006132,8/20/2012 9:00,1,Carbon Dissolved Inorganic,201144,22500,UG/L,0.5,,U
12PY006152,9/16/2012 10:18,1,Vanadium Total,97529,0.122,UG/L,0.005,,U
12PY006210,12/16/2012 12:25,1,Colour True,2021,2.5,REL UNIT,2.5,L,U
13PY005675,2/3/2013 10:30,1,Beryllium Total,97503,0.002,UG/L,0.001,,U
13PY005675,2/3/2013 10:30,1,Boron Total,97501,2.2,UG/L,0.5,,U
13PY005675,2/3/2013 10:30,1,Fluoride Dissolved,201836,130,UG/L,0.01,,U
10PY005861,6/6/2010 14:55,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
10PY006266,10/24/2010 11:45,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
14PY005432,12/15/2013 11:25,1,Vanadium Total,107936,0.151,UG/L,0.005,,U
08PY000862,5/11/2008 14:10,1,Fluoride Dissolved,201836,120,UG/L,0.01,,U
08PY001088,6/11/2008 9:43,1,Silver Total,97997,0.01,UG/L,0.001,,U
08PY001088,6/11/2008 9:43,1,Phosphorus Total,15413,6.6,UG/L,0.0005,,U
08PY001088,6/11/2008 9:43,1,Carbon Dissolved Inorganic,201144,11700,UG/L,0.5,,U
08PY001320,7/20/2008 13:50,1,Phosphorus Total,15413,5.1,UG/L,0.0005,,U
08PY001437,9/14/2008 9:50,1,Fluoride Dissolved,201836,130,UG/L,0.01,,U
08PY001485,10/12/2008 12:00,1,Beryllium Total,97503,0.005,UG/L,0.001,,U
08PY001521,11/23/2008 12:20,1,Cyanide weak acid dissociable,1316,10,UG/L,0.01,L,U
08PY001521,11/23/2008 12:20,1,Vanadium Total,97529,0.07,UG/L,0.005,,U
09PY000694,2/1/2009 12:20,1,Cyanide weak acid dissociable,1316,10,UG/L,0.01,L,U
09PY000694,2/1/2009 12:20,1,Phosphorus Total,15413,2.2,UG/L,0.0005,,U
09PY000704,2/15/2009 12:50,1,Silver Total,97997,0.002,UG/L,0.001,,U
09PY000711,3/1/2009 11:55,1,Boron Total,97501,1.8,UG/L,0.5,,U
09PY001028,6/8/2009 9:30,1,Beryllium Total,97503,0.025,UG/L,0.001,,U
10PY005445,2/28/2010 14:15,1,Beryllium Total,107909,0.003,UG/L,0.05,,U
10PY005908,8/16/2010 11:03,1,Fluoride Dissolved,201836,150,UG/L,0.01,,U
10PY006307,12/19/2010 10:45,1,Phosphorus Total,15413,1.2,UG/L,0.0005,,U
10PY006312,11/7/2010 11:40,1,Silver Total,107904,0.001,UG/L,0.001,L,U
10PY006312,11/7/2010 11:40,1,Colour True,2021,2.5,REL UNIT,2.5,L,U
11PY006219,12/18/2011 11:20,1,Beryllium Total,107909,0.003,UG/L,0.001,,U
11PY006219,12/18/2011 11:20,1,Fluoride Dissolved,201836,130,UG/L,0.01,,U
12PY005731,5/27/2012 10:45,1,Boron Total,97501,0.6,UG/L,0.5,,U
12PY006161,10/14/2012 9:57,1,Carbon Dissolved Inorganic,201144,24500,UG/L,0.5,,U
13PY005675,2/3/2013 10:30,1,Carbon Dissolved Inorganic,201144,42800,UG/L,0.5,,U
10PY006170,9/26/2010 10:05,1,Cyanide weak acid dissociable,1316,8,UG/L,0.006,,A1
13PY006203,8/19/2013 10:20,1,Sodium dissolved/filtered,1178,2700,UG/L,0.1,,U
13PY006253,10/21/2013 14:48,1,Colour True,2021,5,REL UNIT,2.5,,U
14PY005387,1/19/2014 11:55,1,Phosphorus Total,15413,3.4,UG/L,0.0005,,U
08PY000862,5/11/2008 14:10,1,Beryllium Total,97503,0.035,UG/L,0.001,,U
08PY001088,6/11/2008 9:43,1,Vanadium Total,97529,0.289,UG/L,0.005,,U
08PY001507,11/9/2008 11:35,1,Beryllium Total,97503,0.004,UG/L,0.001,,U
08PY001507,11/9/2008 11:35,1,Fluoride Dissolved,201836,140,UG/L,0.01,,U
09PY000712,3/13/2009 17:10,1,Fluoride Dissolved,201836,140,UG/L,0.01,,U
09PY001088,5/10/2009 9:39,1,Carbon Dissolved Inorganic,201144,10200,UG/L,0.5,,U
09PY001101,7/5/2009 9:26,1,Boron Total,97501,1.3,UG/L,0.5,,U
09PY001221,6/21/2009 10:40,1,Silver Total,97997,0.001,UG/L,0.001,L,U
09PY001221,6/21/2009 10:40,1,Vanadium Total,97529,0.174,UG/L,0.005,,U
09PY001417,10/11/2009 15:20,1,Boron Total,97501,1.4,UG/L,0.5,,U
09PY001476,11/8/2009 12:30,1,Cyanide weak acid dissociable,1316,10,UG/L,0.01,L,U
09PY001476,11/8/2009 12:30,1,Phosphorus Total,15413,7.1,UG/L,0.0005,,U
10PY005174,1/31/2010 13:45,1,Beryllium Total,97503,0.002,UG/L,0.001,,U
10PY005481,4/11/2010 11:30,1,Phosphorus Total,15413,12.1,UG/L,0.0005,,U
10PY005486,4/25/2010 11:50,1,Fluoride Dissolved,201836,110,UG/L,0.01,,U
10PY005861,6/6/2010 14:55,1,Beryllium Total,107909,0.007,UG/L,0.001,,U
10PY005876,7/18/2010 13:20,1,Vanadium Total,107936,0.113,UG/L,0.005,,U
10PY005876,7/18/2010 13:20,1,Fluoride Dissolved,201836,110,UG/L,0.01,,U
10PY006307,12/19/2010 10:45,1,Vanadium Total,107936,0.086,UG/L,0.005,,U
11PY005484,2/20/2011 11:28,1,Colour True,2021,2.5,REL UNIT,2.5,,U
11PY005764,5/8/2011 10:50,1,Silver Total,107904,0.004,UG/L,0.001,,U
11PY005764,5/8/2011 10:50,1,Phosphorus Total,15413,7.6,UG/L,0.0005,,U
11PY005928,7/3/2011 12:30,1,Phosphorus Total,15413,4.7,UG/L,0.0005,,U
11PY005986,8/15/2011 10:20,1,Silver Total,107904,0.001,UG/L,0.001,,U
11PY005986,8/15/2011 10:20,1,Carbon Dissolved Inorganic,201144,19900,UG/L,0.5,,U
12PY005731,5/27/2012 10:45,1,Phosphorus Total,15413,24.9,UG/L,0.0005,,U
12PY006210,12/16/2012 12:25,1,Carbon Dissolved Inorganic,201144,36700,UG/L,0.5,,U
13PY006169,6/16/2013 13:20,1,Colour True,2021,25,REL UNIT,2.5,,U
11PY005507,3/6/2011 11:35,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
13PY006199,7/28/2013 11:30,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
13PY006203,8/19/2013 10:20,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
15PY005737,2/15/2015 11:12,1,Fluoride Dissolved,201836,150,UG/L,0.01,,U
15PY005727,1/18/2015 11:10,1,Vanadium Total,107936,0.041,UG/L,0.005,,U
15PY005894,6/14/2015 11:25,1,Cyanide weak acid dissociable,109642,6,UG/L,0.006,L,U
16PY005053,1/24/2016 11:50,1,Boron Total,107907,1.9,UG/L,0.5,,U
17PY005403,9/11/2016 10:40,1,Carbon Dissolved Inorganic,201144,21700,UG/L,0.3,,U
17PY005403,9/11/2016 10:40,1,Phosphorus Total,15406,2.3,UG/L,0.0005,,U
17PY005543,4/17/2016 12:25,1,Beryllium Total,107909,0.011,UG/L,0.001,,U
17PY005817,8/12/2016 11:18,1,Fluoride Dissolved,201836,110,UG/L,0.01,,U
17PY005888,3/13/2016 10:45,1,Sodium dissolved/filtered,1178,6700,UG/L,0.1,,U
17PY005991,3/12/2017 12:22,1,Beryllium Total,107909,0.002,UG/L,0.001,,U
17PY006329,6/18/2017 9:55,1,Vanadium Total,107936,0.16,UG/L,0.01,,U
18PY005062,10/15/2017 11:20,1,Boron Total,107907,1.8,UG/L,0.5,,U
18PY005334,1/14/2018 11:20,1,Sodium dissolved/filtered,1178,5400,UG/L,0.1,,U
18PY005620,2/11/2018 10:40,1,Titanium Total,107933,0.05,UG/L,0.05,,U
18PY005620,2/11/2018 10:40,1,Sodium dissolved/filtered,1178,7400,UG/L,0.1,,U
18PY005931,5/21/2018 10:35,1,Vanadium Total,107936,0.74,UG/L,0.01,,U
18PY006106,6/10/2018 9:25,1,Cyanide weak acid dissociable,109642,5,UG/L,0.005,L,U
18PY006127,7/15/2018 10:20,1,Fluoride Dissolved,8261,100,UG/L,0.01,,U
18PY006127,7/15/2018 10:20,1,Phosphorus Total,15406,2.5,UG/L,0.0005,,U
18PY006294,8/12/2018 13:05,1,Boron Total,107907,1.4,UG/L,0.5,,U
19PY000672,4/14/2019 10:28,1,Cyanide weak acid dissociable,109642,5,UG/L,0.005,L,U
19PY000784,5/12/2019 10:30,1,Boron Total,107907,1.3,UG/L,0.5,,U
19PY000811,6/9/2019 10:15,1,Carbon Dissolved Inorganic,201144,13900,UG/L,0.3,,U
19PY000811,6/9/2019 10:15,1,Fluoride Dissolved,8261,90,UG/L,0.01,,U
19PY001308,8/18/2019 8:35,1,Sodium dissolved/filtered,1178,5200,UG/L,0.1,,U
20PY000068,9/15/2019 9:45,1,Sodium dissolved/filtered,1178,6400,UG/L,0.1,,U
20PY000226,12/15/2019 10:00,1,Fluoride Dissolved,8261,120,UG/L,0.01,,U
20PY000331,2/23/2020 10:00,1,Phosphorus Total,15406,2.3,UG/L,0.0005,,U
21PY000127,3/15/2020 10:38,1,Zirconium Total,6059,0.01,UG/L,0.01,,U
21PY000254,1/10/2021 12:00,1,Vanadium Total,107936,0.05,UG/L,0.01,,U
21PY000486,2/14/2021 11:30,1,Boron Total,107907,2,UG/L,0.2,,U
21PY000602,12/6/2020 11:15,1,Titanium Total,107933,0.62,UG/L,0.05,,U
21PY000602,12/6/2020 11:15,1,Fluoride Dissolved,8261,120,UG/L,0.01,,U
21PY000887,9/12/2021 10:50,1,Copper Dissolved,107952,0.6,UG/L,0.03,,U
08PY001336,8/2/2008 12:30,1,Cyanide weak acid dissociable,1316,10,UG/L,0.01,L,U
08PY001456,9/28/2008 10:20,1,Beryllium Total,97503,0.007,UG/L,0.001,,U
09PY000429,1/18/2009 15:10,1,Beryllium Total,97503,0.001,UG/L,0.001,,U
09PY000429,1/18/2009 15:10,1,Colour True,2021,2.5,REL UNIT,2.5,L,U
09PY000704,2/15/2009 12:50,1,Boron Total,97501,2.3,UG/L,0.5,,U
09PY000722,3/29/2009 9:55,1,Colour True,2021,2.5,REL UNIT,2.5,,U
09PY001088,5/10/2009 9:39,1,Colour True,2021,125,REL UNIT,2.5,,U
09PY001115,7/19/2009 10:37,1,Colour True,2021,7.5,REL UNIT,2.5,,U
09PY001115,7/19/2009 10:37,1,Carbon Dissolved Inorganic,201144,24400,UG/L,0.5,,U
09PY001235,8/2/2009 9:45,1,Boron Total,97501,2,UG/L,0.5,,U
09PY001404,9/27/2009 11:58,1,Phosphorus Total,15413,3.6,UG/L,0.0005,,U
09PY001404,9/27/2009 11:58,1,Fluoride Dissolved,201836,40,UG/L,0.01,,U
10PY005445,2/28/2010 14:15,1,Fluoride Dissolved,201836,110,UG/L,0.01,,U
10PY005858,5/24/2010 15:35,1,Beryllium Total,107909,0.017,UG/L,0.001,,U
10PY005858,5/24/2010 15:35,1,Phosphorus Total,15413,13,UG/L,0.0005,,U
11PY005309,2/6/2011 11:33,1,Boron Total,107907,3,UG/L,0.5,,U
11PY005484,2/20/2011 11:28,1,Boron Total,107907,2,UG/L,0.5,,U
11PY006205,11/27/2011 10:35,1,Vanadium Total,107936,0.074,UG/L,0.005,,U
11PY006219,12/18/2011 11:20,1,Colour True,2021,2.5,REL UNIT,2.5,L,U
12PY005494,2/5/2012 10:55,1,Fluoride Dissolved,201836,150,UG/L,0.01,,U
12PY005608,3/4/2012 10:15,1,Beryllium Total,97503,0.001,UG/L,0.001,,U
12PY005608,3/4/2012 10:15,1,Phosphorus Total,15413,2,UG/L,0.0005,,U
12PY005731,5/27/2012 10:45,1,Fluoride Dissolved,201836,80,UG/L,0.01,,U
15PY005614,9/21/2014 12:04,1,Phosphorus Total,15413,3.7,UG/L,0.0005,,U
15PY005617,10/19/2014 9:48,1,Carbon Dissolved Inorganic,201144,25400,UG/L,0.5,,U
15PY006079,9/20/2015 11:35,1,Boron Total,107907,0.5,UG/L,0.5,,U
15PY006100,10/18/2015 11:35,1,Boron Total,107907,1.3,UG/L,0.5,,U
14PY005539,11/17/2013 12:15,1,Boron Total,107907,1.4,UG/L,0.5,,U
14PY005539,11/17/2013 12:15,1,Fluoride Dissolved,201836,150,UG/L,0.01,,U
14PY006050,6/15/2014 15:50,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
14PY006212,5/11/2014 11:10,1,Fluoride Dissolved,201836,60,UG/L,0.01,,U
15PY005936,7/19/2015 12:20,1,Phosphorus Total,15406,2.2,UG/L,0.0005,,U
15PY005700,11/16/2014 12:23,1,Phosphorus Total,15413,11.3,UG/L,0.0005,,U
15PY005762,5/24/2015 11:52,1,Boron Total,107907,0.8,UG/L,0.5,,U
15PY005949,8/17/2015 10:10,1,Vanadium Total,107936,0.076,UG/L,0.005,,U
16PY005017,11/22/2015 11:40,1,Boron Total,107907,1.1,UG/L,0.5,,U
16PY005053,1/24/2016 11:50,1,Cyanide weak acid dissociable,109642,6,UG/L,0.006,L,U
17PY005797,11/13/2016 11:15,1,Sodium dissolved/filtered,1178,7800,UG/L,0.1,,U
17PY005813,1/15/2017 11:40,1,Sodium dissolved/filtered,1178,5800,UG/L,0.1,,U
17PY005991,3/12/2017 12:22,1,Fluoride Dissolved,201836,130,UG/L,0.01,,U
17PY006219,4/17/2017 11:05,1,Cyanide weak acid dissociable,109642,6,UG/L,0.006,L,U
17PY006329,6/18/2017 9:55,1,Silver Total,107904,0.002,UG/L,0.001,,U
17PY006329,6/18/2017 9:55,1,Titanium Total,107933,0.91,UG/L,0.05,,U
17PY006455,12/11/2016 0:00,1,Silver Total,107904,0.001,UG/L,0.001,L,U
17PY006530,7/16/2017 11:24,1,Sodium dissolved/filtered,1178,3000,UG/L,0.1,,U
19PY000044,10/14/2018 10:30,1,Boron Total,107907,2.2,UG/L,0.5,,U
19PY000127,11/18/2018 10:10,1,Boron Total,107907,1.5,UG/L,0.5,,U
19PY000201,1/13/2019 11:45,1,Phosphorus Total,15406,1.2,UG/L,0.0005,,U
19PY000672,4/14/2019 10:28,1,Boron Total,107907,1.7,UG/L,0.5,,U
19PY001308,8/18/2019 8:35,1,Carbon Dissolved Inorganic,201144,22400,UG/L,0.3,,U
20PY000077,10/7/2019 12:25,1,Beryllium Total,107909,0.003,UG/L,0.001,,U
20PY000147,7/21/2019 10:45,1,Colour True,1963,19.1,CU,1,,U
20PY000213,11/17/2019 9:45,1,Carbon Dissolved Inorganic,201144,23400,UG/L,0.3,,U
21PY000486,2/14/2021 11:30,1,Carbon Dissolved Inorganic,201144,36700,UG/L,0.3,,U
21PY000602,12/6/2020 11:15,1,Sodium dissolved/filtered,1178,3000,UG/L,0.1,,U
21PY000887,9/12/2021 10:50,1,Cadmium Dissolved,107947,0.055,UG/L,0.002,,U
21PY000912,8/8/2021 9:05,1,Boron Total,107907,1.1,UG/L,0.2,,U
21PY000912,8/8/2021 9:05,1,Selenium Dissolved,107966,0.18,UG/L,0.02,,U
08PY000846,2/25/2008 16:25,1,Phosphorus Total,15413,0.8,UG/L,0.0005,,U
08PY001033,5/25/2008 15:50,1,Carbon Dissolved Inorganic,201144,8200,UG/L,0.5,,U
08PY001106,6/22/2008 20:10,1,Cyanide weak acid dissociable,1316,10,UG/L,0.01,L,U
08PY001336,8/2/2008 12:30,1,Carbon Dissolved Inorganic,201144,21900,UG/L,0.5,,U
08PY001507,11/9/2008 11:35,1,Carbon Dissolved Inorganic,201144,28900,UG/L,0.5,,U
09PY000711,3/1/2009 11:55,1,Carbon Dissolved Inorganic,201144,36700,UG/L,0.5,,U
09PY000722,3/29/2009 9:55,1,Fluoride Dissolved,201836,160,UG/L,0.01,,U
09PY000907,5/25/2009 16:15,1,Carbon Dissolved Inorganic,201144,7800,UG/L,0.5,,U
09PY001115,7/19/2009 10:37,1,Beryllium Total,97503,0.002,UG/L,0.001,,U
09PY001244,8/18/2009 13:50,1,Boron Total,97501,2,UG/L,0.5,,U
09PY001475,10/25/2009 9:50,1,Boron Total,97501,2.3,UG/L,0.5,,U
09PY001480,11/21/2009 15:25,1,Boron Total,97501,1.6,UG/L,0.5,,U
09PY001493,12/6/2009 12:15,1,Boron Total,97501,2.2,UG/L,0.5,,U
10PY005174,1/31/2010 13:45,1,Boron Total,97501,2.2,UG/L,0.5,,U
10PY005863,7/4/2010 13:20,1,Beryllium Total,107909,0.019,UG/L,0.001,,U
10PY006169,9/12/2010 11:55,1,Vanadium Total,107936,0.079,UG/L,0.005,,U
10PY006304,12/5/2010 12:37,1,Fluoride Dissolved,201836,280,UG/L,0.01,,U
10PY006307,12/19/2010 10:45,1,Carbon Dissolved Inorganic,201144,44300,UG/L,0.5,,U
11PY005291,1/23/2011 12:02,1,Boron Total,107907,4.3,UG/L,0.5,,U
11PY005764,5/8/2011 10:50,1,Beryllium Total,107909,0.005,UG/L,0.001,,U
11PY005803,6/12/2011 11:20,1,Vanadium Total,107936,0.359,UG/L,0.005,,U
11PY005928,7/3/2011 12:30,1,Carbon Dissolved Inorganic,201144,17000,UG/L,0.5,,U
11PY006128,9/11/2011 9:47,1,Beryllium Total,107909,0.007,UG/L,0.001,,U
11PY006219,12/18/2011 11:20,1,Boron Total,107907,1,UG/L,0.5,,U
11PY006219,12/18/2011 11:20,1,Carbon Dissolved Inorganic,201144,34400,UG/L,0.5,,U
12PY006123,7/22/2012 8:45,1,Phosphorus Total,15413,3.3,UG/L,0.0005,,U
12PY006188,11/12/2012 9:42,1,Boron Total,97501,1.3,UG/L,0.5,,U
11PY005284,1/2/2011 12:30,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
11PY005309,2/6/2011 11:33,1,Cyanide weak acid dissociable,1316,6,UG/L,0.006,L,U
13PY006253,10/21/2013 14:48,1,Beryllium Total,107909,0.002,UG/L,0.001,,U
14PY005397,2/16/2014 10:45,1,Phosphorus Total,15413,2.2,UG/L,0.0005,,U
14PY006040,4/13/2014 11:35,1,Carbon Dissolved Inorganic,201144,41100,UG/L,0.5,,U
08PY001537,10/26/2008 12:30,1,Vanadium Total,97529,0.116,UG/L,0.005,,U
09PY000694,2/1/2009 12:20,1,Fluoride Dissolved,201836,130,UG/L,0.01,,U
09PY000735,4/12/2009 10:35,1,Beryllium Total,97503,0.002,UG/L,0.001,,U
09PY000907,5/25/2009 16:15,1,Fluoride Dissolved,201836,70,UG/L,0.01,,U
09PY001101,7/5/2009 9:26,1,Colour True,2021,12.5,REL UNIT,2.5,,U
09PY001115,7/19/2009 10:37,1,Boron Total,97501,1.6,UG/L,0.5,,U
09PY001417,10/11/2009 15:20,1,Colour True,2021,5,REL UNIT,2.5,,U
09PY001476,11/8/2009 12:30,1,Fluoride Dissolved,201836,90,UG/L,0.01,,U
09PY001493,12/6/2009 12:15,1,Beryllium Total,97503,0.001,UG/L,0.001,,U
10PY005452,3/14/2010 14:20,1,Fluoride Dissolved,201836,130,UG/L,0.01,,U
10PY005481,4/11/2010 11:30,1,Fluoride Dissolved,201836,170,UG/L,0.01,,U
10PY005876,7/18/2010 13:20,1,Phosphorus Total,15413,3.9,UG/L,0.0005,,U
10PY006312,11/7/2010 11:40,1,Boron Total,107907,2.9,UG/L,0.5,,U
11PY005284,1/2/2011 12:30,1,Phosphorus Total,15413,1.8,UG/L,0.0005,,U
11PY005291,1/23/2011 12:02,1,Colour True,2021,2.5,REL UNIT,2.5,L,U
11PY005309,2/6/2011 11:33,1,Beryllium Total,107909,0.002,UG/L,0.001,,U
11PY005524,3/20/2011 11:20,1,Colour True,2021,2.5,REL UNIT,2.5,,U
12PY005278,1/8/2012 10:05,1,Beryllium Total,107909,0.002,UG/L,0.001,,U
12PY005494,2/5/2012 10:55,1,Phosphorus Total,15413,2.2,UG/L,0.0005,,U
12PY005494,2/5/2012 10:55,1,Carbon Dissolved Inorganic,201144,35900,UG/L,0.5,,U
12PY006112,6/17/2012 11:20,1,Boron Total,97501,1.1,UG/L,0.5,,U
